,_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",County,Latitude,Longitude
5161,5162,6/2/2025,2024^,Benzodiazepine,Locality,51685,Manassas Park City,Prince William,0,0,Manassas Park City,38.7662308,-77.441908
5162,5163,6/2/2025,2025†,Psychostimulant,Locality,51690,Martinsville City,West Piedmont,0,0,Martinsville City,36.6909706,-79.8750387
5163,5164,6/2/2025,2025†,Methadone,Locality,51590,Danville City,Pittsylvania/Danville,0,0,Danville City,36.5863941,-79.3920409
5164,5165,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,65,26.8,Norfolk City,36.8585511,-76.3047394
5165,5166,6/2/2025,2019,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,5,8.3,Pittsylvania County,36.8121678,-79.4364106
5166,5167,6/2/2025,2019,Cocaine,Locality,51067,Franklin County,West Piedmont,0,0,Franklin County,37.0527719,-79.8813093
5167,5168,6/2/2025,2023,All-Drug,Locality,51810,Virginia Beach City,Virginia Beach,126,27.9,Virginia Beach City,36.7804592,-76.0894987
5168,5169,6/2/2025,2022,Any Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,15,28,Culpeper County,38.4912207,-77.9618216
5169,5170,6/2/2025,2019,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,0,0,Fredericksburg City,38.3016119,-77.4666482
5170,5171,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,1,13.4,Lexington City,37.784,-79.4428
5171,5172,6/2/2025,2024^,Benzodiazepine,Locality,51760,Richmond City,Richmond City,6,2.6,Richmond City,37.5433591,-77.4353135
5172,5173,6/2/2025,2020,Any Opioids,Locality,51019,Bedford County,Central Virginia,11,13.8,Bedford County,37.3123905,-79.5399003
5173,5174,6/2/2025,2020,Any Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8,Russell County,36.9251814,-82.1147841
5174,5175,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51087,Henrico County,Henrico,6,1.8,Henrico County,37.5131191,-77.3465081
5175,5176,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51119,Middlesex County,Three Rivers,0,0,Middlesex County,37.6221412,-76.5904374
5176,5177,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,0,0,Gloucester County,37.4452288,-76.5594479
5177,5178,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51145,Powhatan County,Chesterfield,0,0,Powhatan County,37.5531622,-77.9112655
5178,5179,6/2/2025,2025†,Heroin,Locality,51079,Greene County,Blue Ridge,0,0,Greene County,38.2954503,-78.4704823
5179,5180,6/2/2025,2020,All-Drug,Locality,51109,Louisa County,Blue Ridge,9,23.6,Louisa County,37.9854441,-77.9486307
5180,5181,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51149,Prince George County,Crater,0,0,Prince George County,37.1815024,-77.2153144
5181,5182,6/2/2025,2025†,Heroin,Locality,51840,Winchester City,Lord Fairfax,0,0,Winchester City,39.0789377,-78.2153455
5182,5183,6/2/2025,2020,Methadone,Locality,51051,Dickenson County,Cumberland Plateau,1,7.1,Dickenson County,37.1226368,-82.359691
5183,5184,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51031,Campbell County,Central Virginia,0,0,Campbell County,37.2158191,-79.1165953
5184,5185,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,4,12.4,Accomack County,37.7422207,-75.6743538
5185,5186,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,6,21.9,Fluvanna County,37.8488527,-78.2789994
5186,5187,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51127,New Kent County,Chickahominy,0,0,New Kent County,37.4974701,-76.9990453
5187,5188,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51169,Scott County,Lenowisco,2,9.2,Scott County,36.7117473,-82.5893052
5188,5189,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,4,15.9,Staunton City,38.1608862,-79.0384442
5189,5190,6/2/2025,2024^,Any Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
5190,5191,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51099,King George County,Rappahannock,0,0,King George County,38.2786312,-77.175356
5191,5192,6/2/2025,2022,Any Opioids,Locality,51760,Richmond City,Richmond City,201,86.6,Richmond City,37.5433591,-77.4353135
5192,5193,6/2/2025,2019,Heroin,Locality,51820,Waynesboro City,Central Shenandoah,0,0,Waynesboro City,38.0709289,-78.8749878
5193,5194,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,3,16.5,Westmoreland County,38.1153203,-76.7567355
5194,5195,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,7,59.2,Charlotte County,37.0416273,-78.6523968
5195,5196,6/2/2025,2025†,Methadone,Locality,51173,Smyth County,Mount Rogers,0,0,Smyth County,36.8440149,-81.5418453
5196,5197,6/2/2025,2025†,Methadone,Locality,51087,Henrico County,Henrico,0,0,Henrico County,37.5131191,-77.3465081
5197,5198,6/2/2025,2022,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,9,52.3,Colonial Heights City,37.2543528,-77.4091462
5198,5199,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51999,Unknown,Unknown,0,,Unknown,38.9078952,-77.2578458
5199,5200,6/2/2025,2020,Heroin,Locality,51069,Frederick County,Lord Fairfax,3,3.3,Frederick County,39.2127031,-78.279166
5200,5201,6/2/2025,2023,Any Opioids,Locality,51117,Mecklenburg County,Southside,11,35.9,Mecklenburg County,36.6798483,-78.314746
5201,5202,6/2/2025,2020,Heroin,Locality,51045,Craig County,Alleghany,2,39.4,Craig County,37.4760225,-80.1990826
5202,5203,6/2/2025,2021,All-Drug,Locality,51157,Rappahannock County,Rappahannock/Rapidan,3,41.3,Rappahannock County,38.6926326,-78.1495818
5203,5204,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,13,23.1,Franklin County,37.0527719,-79.8813093
5204,5205,6/2/2025,2020,Methadone,Locality,51101,King William County,Three Rivers,0,0,King William County,37.6940722,-77.0690284
5205,5206,6/2/2025,2020,Heroin,Locality,51141,Patrick County,West Piedmont,1,5.7,Patrick County,36.6818706,-80.284636
5206,5207,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51011,Appomattox County,Central Virginia,2,12.5,Appomattox County,37.379893,-78.7944052
5207,5208,6/2/2025,2019,Psychostimulant,Locality,51041,Chesterfield County,Chesterfield,7,2,Chesterfield County,37.3859982,-77.578509
5208,5209,6/2/2025,2021,Any Opioids,Locality,51099,King George County,Rappahannock,7,25.6,King George County,38.2786312,-77.175356
5209,5210,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,38,15.7,Norfolk City,36.8585511,-76.3047394
5210,5211,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0,Danville City,36.5863941,-79.3920409
5211,5212,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
5212,5213,6/2/2025,2020,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7,Pittsylvania County,36.8121678,-79.4364106
5213,5214,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51087,Henrico County,Henrico,0,0,Henrico County,37.5131191,-77.3465081
5214,5215,6/2/2025,2022,Any Opioids,Locality,51131,Northampton County,Eastern Shore,4,34.3,Northampton County,37.3688433,-75.9265679
5215,5216,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,3,7.4,Tazewell County,37.1236041,-81.5684129
5216,5217,6/2/2025,2025†,Psychostimulant,Locality,51840,Winchester City,Lord Fairfax,0,0,Winchester City,39.0789377,-78.2153455
5217,5218,6/2/2025,2019,Any Opioids,Locality,51019,Bedford County,Central Virginia,7,8.9,Bedford County,37.3123905,-79.5399003
5218,5219,6/2/2025,2020,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,2,11,Westmoreland County,38.1153203,-76.7567355
5219,5220,6/2/2025,2020,Psychostimulant,Locality,51095,James City County,Peninsula,2,2.6,James City County,37.3211485,-76.7972515
5220,5221,6/2/2025,2020,Heroin,Locality,51670,Hopewell City,Crater,5,22.3,Hopewell City,37.3103824,-77.2977788
5221,5222,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,6,24.6,Goochland County,37.7204342,-77.8837984
5222,5223,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0,Amherst County,37.5997548,-79.1483701
5223,5224,6/2/2025,2025†,Psychostimulant,Locality,51079,Greene County,Blue Ridge,0,0,Greene County,38.2954503,-78.4704823
5224,5225,6/2/2025,2020,Cocaine,Locality,51067,Franklin County,West Piedmont,2,3.6,Franklin County,37.0527719,-79.8813093
5225,5226,6/2/2025,2021,All-Drug,Locality,51710,Norfolk City,Norfolk City,112,46.1,Norfolk City,36.8585511,-76.3047394
5226,5227,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,1,0.9,Albemarle County,38.0085107,-78.6086754
5227,5228,6/2/2025,2020,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,2,6.8,Fredericksburg City,38.3016119,-77.4666482
5228,5229,6/2/2025,2024^,Any Opioids,Locality,51107,Loudoun County,Loudoun,16,3.8,Loudoun County,39.0984586,-77.6705008
5229,5230,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51007,Amelia County,Piedmont,2,15.4,Amelia County,37.3319664,-78.008448
5230,5231,6/2/2025,2024^,Any Opioids,Locality,51073,Gloucester County,Three Rivers,5,13.3,Gloucester County,37.4452288,-76.5594479
5231,5232,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7,Pittsylvania County,36.8121678,-79.4364106
5232,5233,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
5233,5234,6/2/2025,2023,Any Opioids,Locality,51049,Cumberland County,Piedmont,2,20.1,Cumberland County,37.5004191,-78.2469202
5234,5235,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,0,0,Smyth County,36.8440149,-81.5418453
5235,5236,6/2/2025,2020,Benzodiazepine,Locality,51800,Suffolk City,Western Tidewater,3,3.2,Suffolk City,36.7280842,-76.581348
5236,5237,6/2/2025,2020,Psychostimulant,Locality,51177,Spotsylvania County,Rappahannock,11,7.9,Spotsylvania County,38.1880936,-77.6741751
5237,5238,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51077,Grayson County,Mount Rogers,1,6.5,Grayson County,36.6512208,-81.2114025
5238,5239,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51059,Fairfax County,Fairfax,0,0,Fairfax County,38.8156356,-77.2836849
5239,5240,6/2/2025,2020,Psychostimulant,Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
5240,5241,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51041,Chesterfield County,Chesterfield,*,*,Chesterfield County,37.3859982,-77.578509
5241,5242,6/2/2025,2022,Methadone,Locality,51520,Bristol City,Mount Rogers,0,0,Bristol City,36.5986958,-82.1812481
5242,5243,6/2/2025,2025†,Methadone,Locality,51171,Shenandoah County,Lord Fairfax,0,0,Shenandoah County,38.856559,-78.5890893
5243,5244,6/2/2025,2024^,Benzodiazepine,Locality,51179,Stafford County,Rappahannock,2,1.3,Stafford County,38.4167265,-77.4579783
5244,5245,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51085,Hanover County,Chickahominy,5,4.6,Hanover County,37.744783,-77.4464165
5245,5246,6/2/2025,2025†,Heroin,Locality,51021,Bland County,Mount Rogers,0,0,Bland County,37.1312101,-81.1154109
5246,5247,6/2/2025,2019,Psychostimulant,Locality,51175,Southampton County,Western Tidewater,0,0,Southampton County,36.6959378,-77.1586002
5247,5248,6/2/2025,2020,Methadone,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0,Fauquier County,38.7513714,-77.8141221
5248,5249,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51089,Henry County,West Piedmont,8,15.9,Henry County,36.6725813,-79.9242922
5249,5250,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51153,Prince William County,Prince William,44,9.4,Prince William County,38.7389846,-77.5536743
5250,5251,6/2/2025,2022,Benzodiazepine,Locality,51149,Prince George County,Crater,1,2.6,Prince George County,37.1815024,-77.2153144
5251,5252,6/2/2025,2024^,Psychostimulant,Locality,51147,Prince Edward County,Piedmont,0,0,Prince Edward County,37.2293293,-78.4628573
5252,5253,6/2/2025,2022,Any Opioids,Locality,51005,Alleghany County,Alleghany,5,34,Alleghany County,37.8167022,-80.0227166
5253,5254,6/2/2025,2024^,Psychostimulant,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0,Rappahannock County,38.6926326,-78.1495818
5254,5255,6/2/2025,2020,Methadone,Locality,51678,Lexington City,Central Shenandoah,0,0,Lexington City,37.784,-79.4428
5255,5256,6/2/2025,2025†,Heroin,Locality,51155,Pulaski County,New River,0,0,Pulaski County,37.0580572,-80.7297289
5256,5257,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,3,9.8,Mecklenburg County,36.6798483,-78.314746
5257,5258,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51093,Isle of Wight County,Western Tidewater,2,5.4,Isle of Wight County,36.8953677,-76.7248143
5258,5259,6/2/2025,2020,Methadone,Locality,51149,Prince George County,Crater,0,0,Prince George County,37.1815024,-77.2153144
5259,5260,6/2/2025,2025†,Methadone,Locality,51735,Poquoson City,Peninsula,0,0,Poquoson City,37.1218129,-76.3965063
5260,5261,6/2/2025,2024^,Methadone,Locality,51025,Brunswick County,Southside,0,0,Brunswick County,36.7788996,-77.8670883
5261,5262,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0,Dinwiddie County,37.0712818,-77.6480714
5262,5263,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,1,6.8,Nelson County,37.7755351,-78.8973622
5263,5264,6/2/2025,2019,Any Opioids,Locality,51580,Covington City,Alleghany,0,0,Covington City,37.7901662,-80.0002853
5264,5265,6/2/2025,2019,All-Drug,Locality,51149,Prince George County,Crater,6,15.6,Prince George County,37.1815024,-77.2153144
5265,5266,6/2/2025,2020,Heroin,Locality,51005,Alleghany County,Alleghany,1,6.8,Alleghany County,37.8167022,-80.0227166
5266,5267,6/2/2025,2022,Psychostimulant,Locality,51790,Staunton City,Central Shenandoah,2,7.9,Staunton City,38.1608862,-79.0384442
5267,5268,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51109,Louisa County,Blue Ridge,0,0,Louisa County,37.9854441,-77.9486307
5268,5269,6/2/2025,2023,All-Drug,Locality,51001,Accomack County,Eastern Shore,15,46.5,Accomack County,37.7422207,-75.6743538
5269,5270,6/2/2025,2025†,All-Drug,Locality,51119,Middlesex County,Three Rivers,*,*,Middlesex County,37.6221412,-76.5904374
5270,5271,6/2/2025,2019,Methadone,Locality,51127,New Kent County,Chickahominy,0,0,New Kent County,37.4974701,-76.9990453
5271,5272,6/2/2025,2020,Benzodiazepine,Locality,51015,Augusta County,Central Shenandoah,1,1.3,Augusta County,38.1793809,-79.1525761
5272,5273,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51540,Charlottesville City,Blue Ridge,2,4.3,Charlottesville City,38.0298985,-78.47703
5273,5274,6/2/2025,2021,Heroin,Locality,51059,Fairfax County,Fairfax,8,0.7,Fairfax County,38.8156356,-77.2836849
5274,5275,6/2/2025,2021,Cocaine,Locality,51077,Grayson County,Mount Rogers,0,0,Grayson County,36.6512208,-81.2114025
5275,5276,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51770,Roanoke City,Roanoke City,15,15.1,Roanoke City,37.2656425,-79.925442
5276,5277,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51735,Poquoson City,Peninsula,1,8.2,Poquoson City,37.1218129,-76.3965063
5277,5278,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51149,Prince George County,Crater,11,28.4,Prince George County,37.1815024,-77.2153144
5278,5279,6/2/2025,2023,Cocaine,Locality,51023,Botetourt County,Alleghany,2,5.9,Botetourt County,37.5520825,-79.8029569
5279,5280,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51105,Lee County,Lenowisco,3,12.9,Lee County,36.6841272,-83.0973211
5280,5281,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51059,Fairfax County,Fairfax,79,6.9,Fairfax County,38.8156356,-77.2836849
5281,5282,6/2/2025,2021,All-Drug,Locality,51173,Smyth County,Mount Rogers,10,33.2,Smyth County,36.8440149,-81.5418453
5282,5283,6/2/2025,2020,Benzodiazepine,Locality,51775,Salem City,Alleghany,0,0,Salem City,37.2919366,-80.0570773
5283,5284,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51820,Waynesboro City,Central Shenandoah,0,0,Waynesboro City,38.0709289,-78.8749878
5284,5285,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51177,Spotsylvania County,Rappahannock,53,38.3,Spotsylvania County,38.1880936,-77.6741751
5285,5286,6/2/2025,2019,Any Opioids,Locality,51071,Giles County,New River,1,6,Giles County,37.3088528,-80.7098781
5286,5287,6/2/2025,2020,Cocaine,Locality,51680,Lynchburg City,Central Virginia,5,6.1,Lynchburg City,37.4137536,-79.1422464
5287,5288,6/2/2025,2024^,Benzodiazepine,Locality,51027,Buchanan County,Cumberland Plateau,0,0,Buchanan County,37.2600448,-82.0320334
5288,5289,6/2/2025,2021,Cocaine,Locality,51187,Warren County,Lord Fairfax,2,4.9,Warren County,38.9131907,-78.2096656
5289,5290,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51810,Virginia Beach City,Virginia Beach,95,21.1,Virginia Beach City,36.7804592,-76.0894987
5290,5291,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51670,Hopewell City,Crater,19,84.9,Hopewell City,37.3103824,-77.2977788
5291,5292,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,3,10,Smyth County,36.8440149,-81.5418453
5292,5293,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51650,Hampton City,Hampton,37,27.5,Hampton City,37.0264414,-76.3442846
5293,5294,6/2/2025,2022,All-Drug,Locality,51185,Tazewell County,Cumberland Plateau,23,56.7,Tazewell County,37.1236041,-81.5684129
5294,5295,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51660,Harrisonburg City,Central Shenandoah,0,0,Harrisonburg City,38.4459647,-78.8698623
5295,5296,6/2/2025,2022,Psychostimulant,Locality,51595,Emporia City,Crater,0,0,Emporia City,36.6937606,-77.5357141
5296,5297,6/2/2025,2020,All-Drug,Locality,51143,Pittsylvania County,Pittsylvania/Danville,19,31.7,Pittsylvania County,36.8121678,-79.4364106
5297,5298,6/2/2025,2020,Heroin,Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
5298,5299,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51135,Nottoway County,Piedmont,0,0,Nottoway County,37.1489448,-78.0583926
