_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
5065,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51181,Surry County,Crater,0,0
5066,6/2/2025,2025†,All-Drug,Locality,51590,Danville City,Pittsylvania/Danville,0,0
5067,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51107,Loudoun County,Loudoun,30,7.1
5068,6/2/2025,2023,Psychostimulant,Locality,51191,Washington County,Mount Rogers,8,14.9
5069,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51157,Rappahannock County,Rappahannock/Rapidan,3,41.3
5070,6/2/2025,2022,Psychostimulant,Locality,51530,Buena Vista City,Central Shenandoah,1,15.6
5071,6/2/2025,2023,Methadone,Locality,51810,Virginia Beach City,Virginia Beach,5,1.1
5072,6/2/2025,2023,All-Drug,Locality,51750,Radford City,New River,5,27.4
5073,6/2/2025,2025†,Cocaine,Locality,51081,Greensville County,Crater,0,0
5074,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51007,Amelia County,Piedmont,2,15.4
5075,6/2/2025,2022,Psychostimulant,Locality,51149,Prince George County,Crater,0,0
5076,6/2/2025,2019,Psychostimulant,Locality,51193,Westmoreland County,Three Rivers,2,11.1
5077,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51173,Smyth County,Mount Rogers,2,6.6
5078,6/2/2025,2022,Psychostimulant,Locality,51047,Culpeper County,Rappahannock/Rapidan,1,1.9
5079,6/2/2025,2022,Methadone,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
5080,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51071,Giles County,New River,1,6
5081,6/2/2025,2024^,Benzodiazepine,Locality,51147,Prince Edward County,Piedmont,1,4.3
5082,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51740,Portsmouth City,Portsmouth,82,86.2
5083,6/2/2025,2023,Cocaine,Locality,51013,Arlington County,Arlington,12,5
5084,6/2/2025,2022,Psychostimulant,Locality,51093,Isle of Wight County,Western Tidewater,1,2.7
5085,6/2/2025,2023,Cocaine,Locality,51043,Clarke County,Lord Fairfax,0,0
5086,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,2,9.7
5087,6/2/2025,2024^,Psychostimulant,Locality,51179,Stafford County,Rappahannock,6,3.8
5088,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51041,Chesterfield County,Chesterfield,39,10.9
5089,6/2/2025,2021,Cocaine,Locality,51139,Page County,Lord Fairfax,1,4.2
5090,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51153,Prince William County,Prince William,4,0.8
5091,6/2/2025,2021,Methadone,Locality,51053,Dinwiddie County,Crater,0,0
5092,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,1,6.6
5093,6/2/2025,2023,Any Opioids,Locality,51015,Augusta County,Central Shenandoah,7,9.1
5094,6/2/2025,2023,All-Drug,Locality,51137,Orange County,Rappahannock/Rapidan,10,26.5
5095,6/2/2025,2023,Cocaine,Locality,51137,Orange County,Rappahannock/Rapidan,5,13.3
5096,6/2/2025,2024^,Any Opioids,Locality,51175,Southampton County,Western Tidewater,1,5.7
5097,6/2/2025,2025†,Any Opioids,Locality,51690,Martinsville City,West Piedmont,0,0
5098,6/2/2025,2019,Any Opioids,Locality,51095,James City County,Peninsula,7,9.1
5099,6/2/2025,2020,Heroin,Locality,51036,Charles City County,Chickahominy,0,0
5100,6/2/2025,2021,Heroin,Locality,51035,Carroll County,Mount Rogers,2,6.7
5101,6/2/2025,2025†,Cocaine,Locality,51161,Roanoke County,Alleghany,0,0
5102,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51175,Southampton County,Western Tidewater,2,11.3
5103,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51590,Danville City,Pittsylvania/Danville,4,10
5104,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51075,Goochland County,Chickahominy,5,20.5
5105,6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51019,Bedford County,Central Virginia,3,3.8
5106,6/2/2025,2023,Psychostimulant,Locality,51520,Bristol City,Mount Rogers,5,28.9
5107,6/2/2025,2021,Benzodiazepine,Locality,51137,Orange County,Rappahannock/Rapidan,1,2.7
5108,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,1,2.5
5109,6/2/2025,2025†,Methadone,Locality,51147,Prince Edward County,Piedmont,0,0
5110,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51610,Falls Church City,Fairfax,0,0
5111,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51161,Roanoke County,Alleghany,4,4.2
5112,6/2/2025,2021,Heroin,Locality,51181,Surry County,Crater,0,0
5113,6/2/2025,2019,Any Opioids,Locality,51097,King and Queen County,Three Rivers,0,0
5114,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,0,0
5115,6/2/2025,2023,Heroin,Locality,51049,Cumberland County,Piedmont,1,10.1
5116,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51550,Chesapeake City,Chesapeake,56,22.7
5117,6/2/2025,2023,Heroin,Locality,51067,Franklin County,West Piedmont,1,1.8
5118,6/2/2025,2021,Methadone,Locality,51680,Lynchburg City,Central Virginia,0,0
5119,6/2/2025,2024^,Any Opioids,Locality,51097,King and Queen County,Three Rivers,0,0
5120,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51185,Tazewell County,Cumberland Plateau,5,12.3
5121,6/2/2025,2020,Methadone,Locality,51187,Warren County,Lord Fairfax,2,4.9
5122,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51590,Danville City,Pittsylvania/Danville,1,2.5
5123,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51045,Craig County,Alleghany,1,19.7
5124,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51775,Salem City,Alleghany,0,0
5125,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,0,0
5126,6/2/2025,2021,Benzodiazepine,Locality,51163,Rockbridge County,Central Shenandoah,0,0
5127,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51590,Danville City,Pittsylvania/Danville,19,47.7
5128,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,0,0
5129,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51720,Norton City,Lenowisco,0,0
5130,6/2/2025,2020,Psychostimulant,Locality,51620,Franklin City,Western Tidewater,0,0
5131,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51141,Patrick County,West Piedmont,8,45.7
5132,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51069,Frederick County,Lord Fairfax,17,18.7
5133,6/2/2025,2023,Heroin,Locality,51520,Bristol City,Mount Rogers,0,0
5134,6/2/2025,2025†,All-Drug,Locality,51083,Halifax County,Southside,*,*
5135,6/2/2025,2020,Cocaine,Locality,51510,Alexandria City,Alexandria,5,3.2
5136,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51195,Wise County,Lenowisco,5,13.4
5137,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51093,Isle of Wight County,Western Tidewater,0,0
5138,6/2/2025,2023,Psychostimulant,Locality,51049,Cumberland County,Piedmont,1,10.1
5139,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51065,Fluvanna County,Blue Ridge,2,7.3
5140,6/2/2025,2020,All-Drug,Locality,51197,Wythe County,Mount Rogers,7,24.5
5141,6/2/2025,2019,Heroin,Locality,51015,Augusta County,Central Shenandoah,0,0
5142,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51051,Dickenson County,Cumberland Plateau,7,49.7
5143,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51073,Gloucester County,Three Rivers,1,2.7
5144,6/2/2025,2023,Heroin,Locality,51095,James City County,Peninsula,1,1.3
5145,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51063,Floyd County,New River,0,0
5146,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51087,Henrico County,Henrico,108,32.4
5147,6/2/2025,2024^,Methadone,Locality,51021,Bland County,Mount Rogers,0,0
5148,6/2/2025,2019,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,8,44.4
5149,6/2/2025,2021,Benzodiazepine,Locality,51790,Staunton City,Central Shenandoah,0,0
5150,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51185,Tazewell County,Cumberland Plateau,26,64.2
5151,6/2/2025,2023,All-Drug,Locality,51075,Goochland County,Chickahominy,8,32.7
5152,6/2/2025,2021,Methadone,Locality,51081,Greensville County,Crater,0,0
5153,6/2/2025,2023,Psychostimulant,Locality,51015,Augusta County,Central Shenandoah,4,5.2
5154,6/2/2025,2019,Psychostimulant,Locality,51095,James City County,Peninsula,1,1.3
5155,6/2/2025,2024^,Cocaine,Locality,51049,Cumberland County,Piedmont,1,10.1
5156,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51035,Carroll County,Mount Rogers,1,3.3
5157,6/2/2025,2019,Heroin,Locality,51670,Hopewell City,Crater,6,26.6
5158,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,1,1.9
5159,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51720,Norton City,Lenowisco,1,25.1
5160,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51550,Chesapeake City,Chesapeake,32,13
5161,6/2/2025,2023,Cocaine,Locality,51810,Virginia Beach City,Virginia Beach,49,10.9
5162,6/2/2025,2024^,Benzodiazepine,Locality,51685,Manassas Park City,Prince William,0,0
5163,6/2/2025,2025†,Psychostimulant,Locality,51690,Martinsville City,West Piedmont,0,0
5164,6/2/2025,2025†,Methadone,Locality,51590,Danville City,Pittsylvania/Danville,0,0
5165,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,65,26.8
5166,6/2/2025,2019,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,5,8.3
5167,6/2/2025,2019,Cocaine,Locality,51067,Franklin County,West Piedmont,0,0
5168,6/2/2025,2023,All-Drug,Locality,51810,Virginia Beach City,Virginia Beach,126,27.9
5169,6/2/2025,2022,Any Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,15,28
5170,6/2/2025,2019,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,0,0
5171,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,1,13.4
5172,6/2/2025,2024^,Benzodiazepine,Locality,51760,Richmond City,Richmond City,6,2.6
5173,6/2/2025,2020,Any Opioids,Locality,51019,Bedford County,Central Virginia,11,13.8
5174,6/2/2025,2020,Any Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8
5175,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51087,Henrico County,Henrico,6,1.8
5176,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51119,Middlesex County,Three Rivers,0,0
5177,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,0,0
5178,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51145,Powhatan County,Chesterfield,0,0
5179,6/2/2025,2025†,Heroin,Locality,51079,Greene County,Blue Ridge,0,0
5180,6/2/2025,2020,All-Drug,Locality,51109,Louisa County,Blue Ridge,9,23.6
5181,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51149,Prince George County,Crater,0,0
5182,6/2/2025,2025†,Heroin,Locality,51840,Winchester City,Lord Fairfax,0,0
5183,6/2/2025,2020,Methadone,Locality,51051,Dickenson County,Cumberland Plateau,1,7.1
5184,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51031,Campbell County,Central Virginia,0,0
5185,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,4,12.4
5186,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,6,21.9
5187,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51127,New Kent County,Chickahominy,0,0
5188,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51169,Scott County,Lenowisco,2,9.2
5189,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,4,15.9
5190,6/2/2025,2024^,Any Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0
5191,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51099,King George County,Rappahannock,0,0
5192,6/2/2025,2022,Any Opioids,Locality,51760,Richmond City,Richmond City,201,86.6
5193,6/2/2025,2019,Heroin,Locality,51820,Waynesboro City,Central Shenandoah,0,0
5194,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,3,16.5
5195,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,7,59.2
5196,6/2/2025,2025†,Methadone,Locality,51173,Smyth County,Mount Rogers,0,0
5197,6/2/2025,2025†,Methadone,Locality,51087,Henrico County,Henrico,0,0
5198,6/2/2025,2022,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,9,52.3
5199,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51999,Unknown,Unknown,0,N/A
5200,6/2/2025,2020,Heroin,Locality,51069,Frederick County,Lord Fairfax,3,3.3
5201,6/2/2025,2023,Any Opioids,Locality,51117,Mecklenburg County,Southside,11,35.9
5202,6/2/2025,2020,Heroin,Locality,51045,Craig County,Alleghany,2,39.4
5203,6/2/2025,2021,All-Drug,Locality,51157,Rappahannock County,Rappahannock/Rapidan,3,41.3
5204,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,13,23.1
5205,6/2/2025,2020,Methadone,Locality,51101,King William County,Three Rivers,0,0
5206,6/2/2025,2020,Heroin,Locality,51141,Patrick County,West Piedmont,1,5.7
5207,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51011,Appomattox County,Central Virginia,2,12.5
5208,6/2/2025,2019,Psychostimulant,Locality,51041,Chesterfield County,Chesterfield,7,2
5209,6/2/2025,2021,Any Opioids,Locality,51099,King George County,Rappahannock,7,25.6
5210,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51710,Norfolk City,Norfolk City,38,15.7
5211,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0
5212,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0
5213,6/2/2025,2020,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
5214,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51087,Henrico County,Henrico,0,0
5215,6/2/2025,2022,Any Opioids,Locality,51131,Northampton County,Eastern Shore,4,34.3
5216,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,3,7.4
5217,6/2/2025,2025†,Psychostimulant,Locality,51840,Winchester City,Lord Fairfax,0,0
5218,6/2/2025,2019,Any Opioids,Locality,51019,Bedford County,Central Virginia,7,8.9
5219,6/2/2025,2020,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,2,11
5220,6/2/2025,2020,Psychostimulant,Locality,51095,James City County,Peninsula,2,2.6
5221,6/2/2025,2020,Heroin,Locality,51670,Hopewell City,Crater,5,22.3
5222,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,6,24.6
5223,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0
5224,6/2/2025,2025†,Psychostimulant,Locality,51079,Greene County,Blue Ridge,0,0
5225,6/2/2025,2020,Cocaine,Locality,51067,Franklin County,West Piedmont,2,3.6
5226,6/2/2025,2021,All-Drug,Locality,51710,Norfolk City,Norfolk City,112,46.1
5227,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,1,0.9
5228,6/2/2025,2020,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,2,6.8
5229,6/2/2025,2024^,Any Opioids,Locality,51107,Loudoun County,Loudoun,16,3.8
5230,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51007,Amelia County,Piedmont,2,15.4
5231,6/2/2025,2024^,Any Opioids,Locality,51073,Gloucester County,Three Rivers,5,13.3
5232,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
5233,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51036,Charles City County,Chickahominy,0,0
5234,6/2/2025,2023,Any Opioids,Locality,51049,Cumberland County,Piedmont,2,20.1
5235,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51173,Smyth County,Mount Rogers,0,0
5236,6/2/2025,2020,Benzodiazepine,Locality,51800,Suffolk City,Western Tidewater,3,3.2
5237,6/2/2025,2020,Psychostimulant,Locality,51177,Spotsylvania County,Rappahannock,11,7.9
5238,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51077,Grayson County,Mount Rogers,1,6.5
5239,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51059,Fairfax County,Fairfax,0,0
5240,6/2/2025,2020,Psychostimulant,Locality,51091,Highland County,Central Shenandoah,0,0
5241,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51041,Chesterfield County,Chesterfield,*,*
5242,6/2/2025,2022,Methadone,Locality,51520,Bristol City,Mount Rogers,0,0
5243,6/2/2025,2025†,Methadone,Locality,51171,Shenandoah County,Lord Fairfax,0,0
5244,6/2/2025,2024^,Benzodiazepine,Locality,51179,Stafford County,Rappahannock,2,1.3
5245,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51085,Hanover County,Chickahominy,5,4.6
5246,6/2/2025,2025†,Heroin,Locality,51021,Bland County,Mount Rogers,0,0
5247,6/2/2025,2019,Psychostimulant,Locality,51175,Southampton County,Western Tidewater,0,0
5248,6/2/2025,2020,Methadone,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0
5249,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51089,Henry County,West Piedmont,8,15.9
5250,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51153,Prince William County,Prince William,44,9.4
5251,6/2/2025,2022,Benzodiazepine,Locality,51149,Prince George County,Crater,1,2.6
5252,6/2/2025,2024^,Psychostimulant,Locality,51147,Prince Edward County,Piedmont,0,0
5253,6/2/2025,2022,Any Opioids,Locality,51005,Alleghany County,Alleghany,5,34
5254,6/2/2025,2024^,Psychostimulant,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0
5255,6/2/2025,2020,Methadone,Locality,51678,Lexington City,Central Shenandoah,0,0
5256,6/2/2025,2025†,Heroin,Locality,51155,Pulaski County,New River,0,0
5257,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,3,9.8
5258,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51093,Isle of Wight County,Western Tidewater,2,5.4
5259,6/2/2025,2020,Methadone,Locality,51149,Prince George County,Crater,0,0
5260,6/2/2025,2025†,Methadone,Locality,51735,Poquoson City,Peninsula,0,0
5261,6/2/2025,2024^,Methadone,Locality,51025,Brunswick County,Southside,0,0
5262,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,0,0
5263,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51125,Nelson County,Blue Ridge,1,6.8
5264,6/2/2025,2019,Any Opioids,Locality,51580,Covington City,Alleghany,0,0
5265,6/2/2025,2019,All-Drug,Locality,51149,Prince George County,Crater,6,15.6
5266,6/2/2025,2020,Heroin,Locality,51005,Alleghany County,Alleghany,1,6.8
5267,6/2/2025,2022,Psychostimulant,Locality,51790,Staunton City,Central Shenandoah,2,7.9
